id,collaborators
345697,[8267]
345582,"[104601, 104598, 103144]"
345511,[88907]
345426,"[103684, 103683, 24115]"
345425,"[103684, 103683, 24115]"
345400,[88889]
345375,"[88875, 88708]"
345353,[88871]
345307,"[88870, 88869, 88868, 74007, 88867, 88866]"
345302,[13062]
345241,[105280]
345096,[103144]
345075,[87258]
345061,[72206]
344886,[26599]
344687,"[88726, 88726]"
344643,"[8901, 154604, 155041, 154599, 131818, 155035, 135343, 88718, 74922, 55874, 12497]"
344635,[88717]
344587,[63357]
344577,[63359]
344574,[63359]
344571,[10279]
344570,[10279]
344569,[10279]
344568,[10279]
344393,[103144]
344390,[103144]
344381,"[104601, 104598]"
344374,"[104601, 104598]"
344371,[87695]
344357,[87705]
344310,[6503]
344199,[71944]
343899,"[88560, 19683]"
343793,"[87432, 54948, 54940]"
343779,[10497]
343722,[21575]
343633,[88526]
343623,[83763]
343614,"[88916, 62984]"
343577,[90241]
343545,"[88505, 88504]"
343324,[83904]
343282,[]
343242,[2024]
343232,"[81888, 74573]"
343184,[62218]
343128,[87300]
342977,[63356]
342976,[63356]
342975,[63356]
342928,[88393]
342790,"[53108, 64951, 68069, 62108]"
342768,[21336]
342703,[92038]
342663,[88335]
342614,"[48663, 4519, 6863, 1968, 19436]"
342594,"[63361, 63362]"
342518,[63359]
342499,"[88309, 88303, 88299, 88298, 88297, 88296, 88295, 88294]"
342354,[62948]
342179,[123741]
342103,"[88213, 64971, 61719, 62591]"
342096,[75124]
342034,"[103470, 103469]"
341891,[60742]
341871,"[88176, 62443, 88174, 88173]"
341765,[10279]
341764,[10279]
341762,[10279]
341717,"[67712, 72463, 72574]"
341456,"[13878, 12764]"
341341,[25957]
341287,[88078]
341168,"[25844, 82039]"
341149,"[9881, 37644, 55874]"
340987,"[81902, 81679, 81086, 75383]"
340979,[7372]
340926,"[885, 1324, 1108]"
340630,[75270]
340328,"[87897, 86547]"
340202,[6915]
340064,"[121999, 17771]"
340035,[18541]
340003,"[38845, 73253]"
339974,"[84358, 84362]"
339914,[79700]
339832,[87827]
339823,[15160]
339744,[87792]
339659,"[82908, 82132]"
339597,"[65152, 66621]"
339591,[19293]
339433,[87887]
339380,[57024]
339197,[86854]
339159,[12020]
339133,"[88018, 87681, 69668]"
338958,"[65976, 17831]"
338916,"[68877, 87647, 87624, 87625]"
338777,[86554]
338588,[87563]
338541,[21351]
338525,[84650]
338477,[86354]
338256,[86810]
338240,[23256]
338161,[81464]
338160,"[86710, 86707, 26012]"
337836,[72084]
337743,"[131027, 70098]"
337569,[83138]
337556,[87311]
337467,"[131178, 85211, 80771, 80515]"
337397,[63353]
337392,[63353]
337374,"[54646, 87292]"
337344,[2024]
337328,[69805]
337303,[85179]
337276,[86810]
337273,[87271]
337204,"[65094, 48043, 84868, 84867]"
337149,[87242]
337082,"[80407, 29380]"
337081,"[80407, 29380]"
337079,"[80407, 29380]"
337034,[66266]
337007,[85272]
337005,[50406]
336786,[49339]
336771,[37554]
336733,[7901]
336712,[54729]
336670,"[87070, 79487, 79486]"
336592,[86810]
336540,"[87429, 87423, 87428, 87427, 87426]"
336539,"[87425, 87424, 87423, 87422, 87421]"
336502,"[86810, 87142]"
336497,"[86810, 87142]"
336493,[86810]
336471,[60458]
336448,"[12761, 63101]"
336410,[54729]
336409,[54729]
336402,[54729]
336333,"[87880, 7484]"
336307,[58738]
336121,[115253]
336082,[86959]
335943,[89078]
335890,[4095]
335660,"[86688, 90481, 86686, 86690, 65299, 86684, 90479]"
335546,[86969]
335476,"[84380, 85763]"
335474,"[84380, 85763, 10517]"
335457,"[84358, 84362]"
335456,[]
335455,"[84358, 84362]"
335448,"[84357, 85745, 10517]"
335445,"[84355, 84362]"
335381,"[10517, 84386, 84369]"
335373,[84381]
335342,"[10517, 84365, 84359]"
335332,"[10517, 84357, 85745]"
335326,"[82745, 84376, 84367, 10517]"
335269,[5398]
335268,[87171]
335264,[87171]
335263,[87171]
335262,[87171]
335261,[87171]
335198,[86905]
335182,[50257]
335074,"[86914, 86913]"
335071,[86888]
334954,"[87754, 87558, 73659, 87507, 72800, 87317, 86995, 86989, 19854, 71304]"
334924,[69541]
334862,[12732]
334784,"[86843, 86842, 86841, 86839]"
334761,[11124]
334675,"[86810, 87142]"
334636,[44236]
334634,[86653]
334601,[8790]
334597,[12698]
334589,"[86343, 85533]"
334586,"[86343, 85533]"
334398,"[86748, 86749]"
334393,"[87906, 25050]"
334383,"[86885, 86832]"
334368,"[86749, 86748]"
334333,[61558]
334297,[79083]
334275,[14217]
334227,[49339]
334086,[121333]
334010,[80326]
333918,[60958]
333885,[62435]
333884,"[104174, 71940]"
333847,[49339]
333846,[86800]
333831,[12732]
333789,[9881]
333725,"[84358, 84362]"
333692,"[10517, 84360, 84366]"
333634,"[10517, 84366, 84360]"
333633,"[10517, 84358, 84362]"
333579,"[10517, 85763, 84380]"
333574,"[10517, 84362, 84355]"
333555,"[10517, 84376]"
333552,"[84372, 84363]"
333548,"[10517, 84372, 84363]"
333505,"[10517, 84373]"
333495,"[84381, 85764, 10517]"
333491,"[10517, 84360, 84366]"
333440,"[48524, 63559, 74911, 38255]"
333417,[86569]
333391,[59643]
333343,"[86549, 11185]"
333341,[54940]
333294,[9179]
333250,[75228]
333166,[86521]
333144,[77233]
333135,"[87303, 87250, 86609, 87431, 86612, 87446, 86608, 87521, 87561, 86607, 87073, 86611]"
333045,[12939]
332959,[86493]
332915,"[10517, 84364, 84386]"
332898,[86467]
332889,[32547]
332888,"[10517, 85745, 84370]"
332876,[28371]
332808,[65414]
332767,"[86440, 86439]"
332746,[78783]
332730,"[1774, 2677]"
332672,"[77538, 12623]"
332617,[38255]
332459,[84650]
332455,[84650]
332442,"[106173, 106065]"
332415,[9571]
332344,[21691]
332315,[89078]
332280,[19453]
332255,[29160]
332159,[88976]
332146,"[86341, 86339]"
332117,"[10517, 84372, 84363]"
332050,[55169]
331863,[22500]
331671,[50100]
331596,"[85208, 13598]"
331574,[16092]
331562,"[83360, 83336]"
331410,"[85487, 85376]"
331086,[78456]
331010,[63353]
330924,"[86108, 80467]"
330802,[10837]
330788,[86058]
330485,[9687]
330423,[85413]
330416,[85973]
330133,[65515]
330078,"[86831, 86435, 54603, 72606, 60622]"
330076,[86628]
330066,[22943]
329843,"[104139, 86755]"
329830,[2024]
329818,[19502]
329813,[84625]
329795,[107949]
329742,[19502]
329639,[71109]
329601,[19507]
329553,"[104319, 83072]"
329457,[85640]
329447,"[77356, 47980]"
329371,"[10517, 84371, 84365]"
329353,[75262]
329352,[84703]
329348,[84703]
329341,[80955]
329285,[63353]
329284,"[85737, 85736]"
329260,[107293]
329226,"[85727, 85725, 85724, 85723]"
329184,"[86277, 86270]"
329103,"[85782, 85680]"
329041,[82714]
329039,[86547]
328941,[65636]
328886,"[110202, 85469]"
328865,[85641]
328839,"[71247, 85267]"
328824,"[71247, 85267]"
328624,[85596]
328617,[8661]
328583,"[10833, 52534]"
328552,[12808]
328365,[72640]
328336,[15403]
328253,[49339]
328246,[49339]
328239,[49339]
328229,[49339]
328215,[65102]
328119,[85503]
328086,"[23187, 84056]"
328074,[16846]
328073,"[85268, 85266, 71247]"
328071,[71247]
328043,[15692]
328039,"[23679, 62957, 67174, 62189, 23668]"
328025,[85431]
328014,[119516]
327997,"[85700, 7947, 83072]"
327991,"[83072, 85700, 7947]"
327990,"[85700, 7947, 83072]"
327982,[72443]
327960,[4094]
327849,[19655]
327817,"[49443, 10166]"
327816,[85438]
327748,[60938]
327737,[85155]
327735,[85574]
327665,[11124]
327656,[86221]
327645,"[107195, 85407]"
327634,"[83907, 54948, 73510, 87191, 54940, 55832]"
327506,[12698]
327494,[]
327437,"[65227, 24145]"
327413,[86438]
327403,"[83258, 83259]"
327228,"[80040, 49453]"
327195,[85286]
327134,[71247]
327088,"[85265, 19691]"
327007,[134]
327004,[82126]
327003,[82126]
327001,[82126]
326879,[15692]
326878,[15692]
326877,[15692]
326862,[85221]
326855,[72462]
326847,[85780]
326844,"[9182, 15153, 9999]"
326801,[33379]
326702,[72313]
326671,[85175]
326626,"[50341, 85876]"
326543,[67380]
326504,[2484]
326276,[84244]
326177,[62586]
326067,[82692]
326019,"[136131, 133495, 133492, 127852, 116715]"
326018,[44236]
325571,[85168]
325504,[86664]
325503,[9368]
325301,[9179]
325177,"[84868, 84867, 65094]"
325068,[9179]
324916,[17712]
324906,"[81808, 38777, 47950]"
324861,[52534]
324709,[83763]
324613,"[123674, 15693]"
324600,"[87133, 83930]"
324567,"[61004, 32547, 58710]"
324555,[105998]
324554,"[56658, 80849]"
324428,"[71275, 84685, 79927, 65515, 19799]"
324348,[84650]
324246,"[80463, 81902, 81679, 81086]"
324239,[3508]
324205,[84680]
324181,[84680]
324144,[19683]
324141,[75738]
324109,[75669]
324075,[31859]
323864,[84586]
323863,"[63906, 9562, 9595, 9593, 83323]"
323798,[69676]
323776,"[84566, 84565, 84564]"
323717,"[70000, 53957, 72199]"
323673,[74048]
323659,[84538]
323438,[64885]
323395,[71322]
323342,[4085]
323333,[6636]
323061,[109690]
323040,"[78060, 15692]"
323010,[156731]
322988,"[59284, 84398, 71757]"
322907,[57510]
322832,[2484]
322807,[14217]
322789,[66266]
322686,[115]
322637,"[90338, 67408, 23627]"
322622,[278]
322582,[25441]
322459,"[74540, 73371]"
322438,"[84336, 84344, 83587, 83840, 83584, 84343, 83718, 84342, 83563]"
322413,[72338]
322120,"[84184, 84174, 84172, 84171, 84170]"
322108,[82286]
321992,[28430]
321962,[23392]
321904,[2484]
321838,"[83258, 83259]"
321659,[48397]
321379,[84022]
321365,[82043]
321169,[2380]
321154,[61976]
321076,[67136]
320991,[64877]
320884,[18409]
320882,[83216]
320857,"[50406, 23706, 23571]"
320742,[75275]
320699,[75758]
320680,[3383]
320497,[3383]
320420,[83852]
320384,[72382]
320365,[72266]
320331,[150452]
320278,"[83930, 84089, 82523]"
320181,[23991]
320172,[63353]
319910,"[71990, 79612]"
319866,[86936]
319859,[86936]
319841,[7854]
319832,"[66247, 25954, 31361]"
319796,[102836]
319694,[83690]
319678,[81097]
319493,[77164]
319486,[84002]
319348,[83598]
319307,"[86874, 88021]"
319230,"[63682, 63789]"
318883,[17921]
318773,[83459]
318651,[83424]
318491,[18488]
318375,[83351]
318248,"[84396, 84395, 29098, 32739, 32629, 13641, 13644]"
318134,[83351]
318110,[83351]
317941,[15550]
317855,[29150]
317826,[15554]
317729,"[10515, 83177]"
317629,[50257]
317570,[8661]
317525,[4085]
317435,[944]
317388,[116550]
317261,[72249]
317027,"[139003, 83024, 83023, 83021, 83020, 83019, 83018, 83017, 83016, 83015, 83014, 83013, 83012, 83011, 61149]"
316801,[82937]
316794,[9008]
316791,[85658]
316772,[20422]
316696,[82909]
316685,[82714]
316680,[82140]
316677,[25844]
316676,[82132]
316673,[82567]
316646,[82901]
316584,[82875]
316581,[48663]
316423,"[83063, 82886, 82873]"
316412,[32894]
316399,"[82957, 82871, 10095]"
316397,[65175]
316378,[32256]
316240,"[77105, 82833, 82832, 82830, 82831, 82829]"
316106,"[88989, 88990]"
316105,[60200]
316096,[82354]
316036,"[83259, 83258]"
316005,[57100]
315856,[82704]
315855,"[20443, 17590]"
315834,[4082]
315816,"[11636, 17087]"
315726,"[49544, 7079]"
315720,[13076]
315706,"[9655, 49174]"
315429,[151831]
315350,[53259]
315294,[82652]
315137,[59604]
315109,"[146829, 77543]"
315101,"[82580, 78546]"
315048,"[72786, 53180]"
315017,[81985]
314899,"[116632, 82256]"
314874,[16650]
314832,[14660]
314757,"[82527, 79731, 82526, 58520, 72078]"
314752,"[83307, 83306, 83305, 83304, 83303, 83208, 83302, 83301, 83300]"
314744,[82523]
314733,"[82534, 82978, 52119]"
314494,[82722]
314403,[48080]
314094,[82523]
313855,"[8066, 9724, 3235]"
313819,[12609]
313792,"[82497, 65837]"
313780,"[32580, 32579]"
313638,[69370]
313593,[23913]
313590,[64047]
313542,[85155]
313510,"[74911, 63559, 38255]"
313507,[17248]
313463,"[13641, 13062]"
313314,[82294]
313251,[15692]
313236,[82351]
313213,[15692]
313206,[15693]
313009,[82237]
312976,"[82230, 71580]"
312923,"[86664, 82353]"
312904,[80139]
312732,[82154]
312674,[155288]
312618,[82129]
312610,[86295]
312538,[8132]
312475,[69700]
312390,[81935]
312349,[83838]
312347,"[83838, 82852, 82067, 82085, 82084, 82083, 82082, 82081, 83841, 82075, 82074, 82073, 82072, 82071, 82068, 82064]"
312292,"[80841, 80780]"
312177,"[82026, 73100, 82025, 82024, 82023, 82022, 71795, 82019, 9694]"
311982,[27681]
311943,[31668]
311929,"[81759, 75668, 75671]"
311927,"[81759, 75668, 75671]"
311925,"[81759, 75671, 75668]"
311819,[141901]
311776,"[86891, 83438, 83617, 83687, 83250, 83272, 83254, 32745, 83192, 82963, 82956]"
311541,"[128113, 117929]"
311408,[81875]
311294,[7417]
311259,[81172]
311231,[1555]
311182,[18302]
311049,[21516]
311047,[81834]
311023,"[75598, 26604, 80968, 81151]"
311017,"[85140, 85139, 85138]"
310982,"[81648, 38845]"
310979,[64047]
310943,[67904]
310934,"[75668, 81759, 75671]"
310881,[81824]
310855,[38263]
310803,"[23571, 23666]"
310759,[30705]
310635,"[81660, 81659, 81658, 79440, 77863, 81656]"
310557,"[9182, 32591, 9999]"
310553,[37803]
310479,"[64357, 84016, 84017, 84014, 80857, 64352, 84015, 84013]"
310466,"[90885, 84937, 79844, 67541]"
310225,[87111]
310173,"[81552, 81549, 81527, 81528]"
310077,"[73851, 81506, 73946, 73744]"
310020,[81489]
309961,[22238]
309913,[8743]
309879,[6995]
309862,[38263]
309858,[23618]
309748,[82497]
309641,[81283]
309525,[82056]
309491,[110815]
309442,[23649]
309275,"[81460, 81459]"
309150,[23618]
309116,[81909]
309074,[1108]
309016,[55888]
309010,[74517]
308993,[9265]
308891,[81252]
308732,"[81824, 16114, 51010]"
308728,[79857]
308612,[37347]
308137,[4733]
308018,[15243]
307981,[82843]
307905,[63903]
307764,[81007]
307416,[82843]
307393,[82843]
307374,[24556]
307309,[49869]
307040,"[80799, 80798]"
307018,[63353]
307016,[63353]
307012,[80668]
306983,[10043]
306942,[61037]
306927,[19453]
306924,"[81019, 80773]"
306898,[21880]
306762,[72214]
306652,[80765]
306516,[80671]
306238,[81066]
306235,"[84078, 74333, 74334]"
306195,"[62435, 74783]"
306050,[55201]
305895,[84004]
305886,"[1423, 80472]"
305884,[83289]
305845,[5133]
305831,[73168]
305817,[82813]
305811,[74618]
305810,"[72029, 10833]"
305809,[74618]
305808,[74618]
305790,[74618]
305787,[80383]
305769,[3511]
305723,[103618]
305711,[80444]
305633,[12460]
305320,[31342]
305299,[62965]
305276,"[107304, 32732]"
305202,[80342]
305133,[80322]
304915,[80631]
304840,[11517]
304761,"[3383, 297, 627]"
304751,[11636]
304670,[49174]
304647,[68782]
304633,[21458]
304569,[80201]
304398,[69296]
304356,[80349]
304320,[80156]
304276,[80215]
304254,[8743]
304143,[66266]
304142,[66266]
303843,[7813]
303779,[73516]
303762,[68020]
303624,[90177]
303558,[14296]
303494,[63394]
303337,"[22130, 20630]"
303207,[85546]
303168,"[14262, 2615]"
303090,[80263]
302955,[4131]
302954,[28494]
302903,[79881]
302829,"[82570, 81935, 81633, 83075, 81938, 82060, 82043, 82039, 81942, 82383, 81943, 83065, 82716]"
302813,"[88392, 88391]"
302793,"[79874, 62515]"
302754,[79887]
302634,"[84937, 79844]"
302518,[54145]
302479,[27873]
302470,[4131]
302092,[79750]
301808,"[80040, 79948]"
301706,[130284]
301671,[62383]
301453,[9693]
301367,"[79487, 79486]"
301186,[11382]
300989,[54446]
300973,[74618]
300746,[79565]
300688,[79517]
300682,[74517]
300679,[79517]
300569,[79565]
300566,"[79487, 79486]"
300500,"[134929, 55730, 134842, 134841, 134840, 61714]"
300443,[79450]
300354,[65234]
300214,"[74618, 23241]"
300150,[19577]
300134,[31784]
300115,"[3623, 14399, 10563, 14162]"
300080,[77351]
300030,[74517]
299947,[84132]
299778,[116550]
299681,[110471]
299573,"[79580, 68071]"
299522,[79252]
299511,[79252]
299500,[74517]
299495,[74517]
299494,[74517]
299478,[74517]
299362,[17723]
299342,[74517]
299341,[74517]
299340,[74517]
299336,[74517]
299277,[59845]
299214,[18473]
299196,[13215]
299171,[59241]
299163,"[122120, 38273, 19379]"
299108,[82917]
299093,[84132]
299081,[17573]
298910,"[77704, 73285]"
298855,[25936]
298774,[75228]
298771,[74517]
298770,[74517]
298769,[74517]
298768,[74517]
298757,[10852]
298612,[106579]
298611,[13856]
298390,[78584]
298380,[1572]
298330,[23352]
298317,[80298]
298306,[6843]
298278,[32579]
298277,"[29230, 29231]"
298255,[79266]
298143,[76089]
298081,[69475]
298043,"[84718, 77356, 54428, 78894]"
297984,[17087]
297879,[9040]
297859,[78836]
297652,[32778]
297597,[3170]
297588,[55145]
297506,[8790]
297493,[68529]
297448,[24006]
297446,[78750]
297369,[113856]
297367,[24006]
297338,[36746]
297337,"[82843, 79981, 79118, 75735, 79119]"
297315,[24006]
297303,[55169]
297273,"[81205, 22949]"
297253,[111765]
297249,[8790]
297226,[77708]
297197,"[78676, 78677]"
297082,"[79942, 65105]"
297076,"[79431, 78760]"
297061,"[78648, 78647]"
297009,[21908]
296997,[14114]
296932,"[1555, 78644, 10466, 73813]"
296799,[77538]
296666,[7813]
296664,[7813]
296355,"[78487, 74615, 78482]"
296326,[20409]
296264,[65432]
296025,"[58500, 57592]"
295996,[20420]
295994,[78386]
295982,[79309]
295665,[80781]
295611,[62901]
295588,[78289]
295557,[78286]
295408,[63353]
295378,"[5512, 63609, 17231, 60664]"
295300,[11222]
295271,"[79927, 78819, 78818, 19799]"
295216,"[46, 8046]"
295210,[17381]
295149,[77046]
295135,"[78265, 78264, 78263, 78254]"
295020,[23108]
295019,[32256]
294801,[75690]
294358,[77993]
294245,"[11813, 11636]"
294169,[78023]
294167,[62170]
293975,"[61315, 60716]"
293907,[20597]
293877,[50436]
293776,[63353]
293756,[23647]
293733,"[65119, 65128]"
293568,[76490]
293434,[21407]
293390,"[79110, 12466, 79109, 18825, 77840, 79111]"
293348,[102963]
293292,[77793]
293103,[50952]
293089,[78054]
292989,[23647]
292961,[54959]
292909,[69422]
292802,[]
292781,"[74772, 71675, 72014, 62435]"
292700,[72029]
292651,[74467]
292619,[63889]
292595,[68786]
292436,[62441]
292269,[74475]
292202,"[79001, 8546]"
292080,[77536]
292073,"[18488, 19509]"
292014,[16455]
291798,[32256]
291792,[32256]
291761,[59165]
291529,"[77969, 77878]"
291434,[74364]
291414,"[77416, 77255, 77370]"
291349,[27673]
291313,[77351]
291312,[77351]
291309,[77351]
291308,[77351]
291304,[77351]
291294,[77351]
